title,views,cast,script,directing,likes,dislikes,dt_published
mensageiro,3013209.0,gregorio duvivier,,,139617.0,3971.0,2017-01-12
deu merda,5604507.0,rafael portugal,,,236763.0,6182.0,2017-01-09
deu merda,5604507.0,thati lopes,,,236763.0,6182.0,2017-01-09
hater,4465901.0,antonio tabet,,,254971.0,5995.0,2017-01-07
hater,4465901.0,fabio porchat,,,254971.0,5995.0,2017-01-07
hater,4465901.0,evelyn castro,,,254971.0,5995.0,2017-01-07
fila,6648929.0,camillo borges,,,207293.0,8483.0,2017-01-05
fila,6648929.0,evelyn castro,,,207293.0,8483.0,2017-01-05
fila,6648929.0,karina ramil,,,207293.0,8483.0,2017-01-05
fila,6648929.0,gabriel totoro,,,207293.0,8483.0,2017-01-05
fila,6648929.0,gustavo chagas,,,207293.0,8483.0,2017-01-05
fila,6648929.0,rafael portugal,,,207293.0,8483.0,2017-01-05
fila,6648929.0,thati lopes,,,207293.0,8483.0,2017-01-05
fila,6648929.0,eduardo rios,,,207293.0,8483.0,2017-01-05
fila,6648929.0,kakau berredo,,,207293.0,8483.0,2017-01-05
não posso te beijar,7724882.0,gregorio duvivier,,,262168.0,10925.0,2017-01-02
não posso te beijar,7724882.0,thati lopes,,,262168.0,10925.0,2017-01-02
não posso te beijar,7724882.0,karina ramil,,,262168.0,10925.0,2017-01-02
não posso te beijar,7724882.0,rafael portugal,,,262168.0,10925.0,2017-01-02
cinco minutinhos,10167226.0,rafael portugal,,,427512.0,11469.0,2016-12-31
cinco minutinhos,10167226.0,regiana antonini,,,427512.0,11469.0,2016-12-31
cinco minutinhos,10167226.0,gabriel totoro,,,427512.0,11469.0,2016-12-31
cinco minutinhos,10167226.0,thati lopes,,,427512.0,11469.0,2016-12-31
cinco minutinhos,10167226.0,karina ramil,,,427512.0,11469.0,2016-12-31
lava jato,1903317.0,evelyn castro,,,101420.0,4794.0,2016-12-29
lava jato,1903317.0,karina ramil,,,101420.0,4794.0,2016-12-29
lava jato,1903317.0,thati lopes,,,101420.0,4794.0,2016-12-29
disse jesus,4650305.0,gregorio duvivier,,,210648.0,14135.0,2016-12-26
disse jesus,4650305.0,luis lobianco,,,210648.0,14135.0,2016-12-26
disse jesus,4650305.0,rafael portugal,,,210648.0,14135.0,2016-12-26
aniversário de jesus,4639437.0,camillo borges,,,169239.0,23033.0,2016-12-24
aniversário de jesus,4639437.0,gregorio duvivier,,,169239.0,23033.0,2016-12-24
aniversário de jesus,4639437.0,gabriel totoro,,,169239.0,23033.0,2016-12-24
aniversário de jesus,4639437.0,karina ramil,,,169239.0,23033.0,2016-12-24
aniversário de jesus,4639437.0,thati lopes,,,169239.0,23033.0,2016-12-24
de onde vêm os bebês,4741940.0,antonio tabet,,,204175.0,21458.0,2016-12-22
de onde vêm os bebês,4741940.0,evelyn castro,,,204175.0,21458.0,2016-12-22
de onde vêm os bebês,4741940.0,gregorio duvivier,,,204175.0,21458.0,2016-12-22
reis magia,4284284.0,evelyn castro,,,165756.0,15076.0,2016-12-19
reis magia,4284284.0,fabio porchat,,,165756.0,15076.0,2016-12-19
reis magia,4284284.0,gregorio duvivier,,,165756.0,15076.0,2016-12-19
reis magia,4284284.0,luis lobianco,,,165756.0,15076.0,2016-12-19
reis magia,4284284.0,rafael portugal,,,165756.0,15076.0,2016-12-19
discutindo a relação,3076670.0,gregorio duvivier,,,150629.0,2864.0,2016-12-17
discutindo a relação,3076670.0,karina ramil,,,150629.0,2864.0,2016-12-17
necessidades,3179620.0,antonio tabet,,,148045.0,5709.0,2016-12-15
necessidades,3179620.0,rafael portugal,,,148045.0,5709.0,2016-12-15
necessidades,3179620.0,thati lopes,,,148045.0,5709.0,2016-12-15
aprovação,1798143.0,antonio tabet,,,122047.0,2136.0,2016-12-12
aprovação,1798143.0,gregorio duvivier,,,122047.0,2136.0,2016-12-12
aprovação,1798143.0,gustavo chagas,,,122047.0,2136.0,2016-12-12
aprovação,1798143.0,luis lobianco,,,122047.0,2136.0,2016-12-12
confere,5524576.0,karina ramil,,,196245.0,13946.0,2016-12-10
confere,5524576.0,rafael portugal,,,196245.0,13946.0,2016-12-10
odebrecht,5562390.0,antonio tabet,,,192253.0,4138.0,2016-12-08
odebrecht,5562390.0,fabio porchat,,,192253.0,4138.0,2016-12-08
odebrecht,5562390.0,karina ramil,,,192253.0,4138.0,2016-12-08
odebrecht,5562390.0,victor leal,,,192253.0,4138.0,2016-12-08
jura,6147487.0,camillo borges,,,277609.0,6497.0,2016-12-05
jura,6147487.0,fabio porchat,,,277609.0,6497.0,2016-12-05
jura,6147487.0,luis lobianco,,,277609.0,6497.0,2016-12-05
jura,6147487.0,rafael portugal,,,277609.0,6497.0,2016-12-05
amigo secreto na cadeia,12541235.0,antonio tabet,,,463392.0,8209.0,2016-12-03
amigo secreto na cadeia,12541235.0,camillo borges,,,463392.0,8209.0,2016-12-03
amigo secreto na cadeia,12541235.0,gabriel totoro,,,463392.0,8209.0,2016-12-03
amigo secreto na cadeia,12541235.0,luis lobianco,,,463392.0,8209.0,2016-12-03
amigo secreto na cadeia,12541235.0,rafael portugal,,,463392.0,8209.0,2016-12-03
futuro,5813228.0,thati lopes,,,203273.0,4764.0,2016-12-01
futuro,5813228.0,gabriel totoro,,,203273.0,4764.0,2016-12-01
novo pornô,7082644.0,antonio tabet,,,221690.0,7645.0,2016-11-28
novo pornô,7082644.0,gabriel totoro,,,221690.0,7645.0,2016-11-28
novo pornô,7082644.0,luis lobianco,,,221690.0,7645.0,2016-11-28
novo pornô,7082644.0,rafael portugal,,,221690.0,7645.0,2016-11-28
detalhes,1732227.0,evelyn castro,,,93377.0,16078.0,2016-11-26
detalhes,1732227.0,victor leal,,,93377.0,16078.0,2016-11-26
uma saída para a crise,2347073.0,antonio tabet,,,138147.0,4249.0,2016-11-24
uma saída para a crise,2347073.0,thati lopes,,,138147.0,4249.0,2016-11-24
não acredito,2465135.0,rafael portugal,,,127364.0,7408.0,2016-11-21
não acredito,2465135.0,thati lopes,,,127364.0,7408.0,2016-11-21
não acredito,2465135.0,xuxa meneghel,,,127364.0,7408.0,2016-11-21
pensador,2754484.0,antonio tabet,,,123094.0,4466.0,2016-11-19
pensador,2754484.0,gregorio duvivier,,,123094.0,4466.0,2016-11-19
necessidades básicas,8346416.0,luis lobianco,,,302223.0,6378.0,2016-11-17
necessidades básicas,8346416.0,rafael portugal,,,302223.0,6378.0,2016-11-17
necessidades básicas,8346416.0,camillo bogues,,,302223.0,6378.0,2016-11-17
necessidades básicas,8346416.0,poliana paiva,,,302223.0,6378.0,2016-11-17
tática de venda,4216454.0,evelyn castro,,,186017.0,8908.0,2016-11-14
tática de venda,4216454.0,thati lopes,,,186017.0,8908.0,2016-11-14
tática de venda,4216454.0,karina ramil,,,186017.0,8908.0,2016-11-14
criação,16890332.0,antonio tabet,,,550328.0,48263.0,2016-11-12
criação,16890332.0,gregorio duvivier,,,550328.0,48263.0,2016-11-12
criação,16890332.0,gabriel totoro,,,550328.0,48263.0,2016-11-12
criação,16890332.0,fabio porchat,,,550328.0,48263.0,2016-11-12
criação,16890332.0,luis lobianco,,,550328.0,48263.0,2016-11-12
criação,16890332.0,rafael portugal,,,550328.0,48263.0,2016-11-12
novas medidas,2410977.0,gabriel totoro,,,124898.0,3383.0,2016-11-10
novas medidas,2410977.0,luis lobianco,,,124898.0,3383.0,2016-11-10
novas medidas,2410977.0,rafael portugal,,,124898.0,3383.0,2016-11-10
bagagem,5292526.0,fabio porchat,,,195823.0,5491.0,2016-11-07
bagagem,5292526.0,karina ramil,,,195823.0,5491.0,2016-11-07
bagagem,5292526.0,evelyn castro,,,195823.0,5491.0,2016-11-07
bagagem,5292526.0,gustavo chagas,,,195823.0,5491.0,2016-11-07
acode,2490949.0,antonio tabet,,,145705.0,5161.0,2016-11-05
acode,2490949.0,camillo borges,,,145705.0,5161.0,2016-11-05
acode,2490949.0,karina ramil,,,145705.0,5161.0,2016-11-05
acode,2490949.0,luis lobianco,,,145705.0,5161.0,2016-11-05
acode,2490949.0,paulo vieira,,,145705.0,5161.0,2016-11-05
acode,2490949.0,rodrigo magal,,,145705.0,5161.0,2016-11-05
acode,2490949.0,rafael portugal,,,145705.0,5161.0,2016-11-05
vício,3649954.0,evelyn castro,,,183229.0,6425.0,2016-11-03
vício,3649954.0,rafael portugal,,,183229.0,6425.0,2016-11-03
vício,3649954.0,miá mello,,,183229.0,6425.0,2016-11-03
nulo,2702383.0,antonio tabet,,,159790.0,3109.0,2016-10-31
nulo,2702383.0,camillo borges,,,159790.0,3109.0,2016-10-31
cartão,5896954.0,antonio tabet,,,235511.0,4839.0,2016-10-29
cartão,5896954.0,gregorio duvivier,,,235511.0,4839.0,2016-10-29
cartão,5896954.0,karina ramil,,,235511.0,4839.0,2016-10-29
cartão,5896954.0,thati lopes,,,235511.0,4839.0,2016-10-29
missa,4655437.0,gregorio duvivier,,,181162.0,32140.0,2016-10-27
missa,4655437.0,luis lobianco,,,181162.0,32140.0,2016-10-27
missa,4655437.0,rafael portugal,,,181162.0,32140.0,2016-10-27
missa,4655437.0,thati lopes,,,181162.0,32140.0,2016-10-27
peraí,3782457.0,antonio tabet,,,197398.0,3003.0,2016-10-24
peraí,3782457.0,rafael portugal,,,197398.0,3003.0,2016-10-24
você sabe do que eu tô falando,5440224.0,gregorio duvivier,,,241467.0,6127.0,2016-10-22
você sabe do que eu tô falando,5440224.0,thati lopes,,,241467.0,6127.0,2016-10-22
arte cubista,2322131.0,antonio tabet,,,121225.0,4989.0,2016-10-20
arte cubista,2322131.0,gabriel totoro,,,121225.0,4989.0,2016-10-20
arte cubista,2322131.0,karina ramil,,,121225.0,4989.0,2016-10-20
chapeuzinho,4212049.0,luis lobianco,,,236302.0,6160.0,2016-10-17
chapeuzinho,4212049.0,thati lopes,,,236302.0,6160.0,2016-10-17
cancelamento do plano,2223110.0,antonio tabet,,,121392.0,3504.0,2016-10-15
cancelamento do plano,2223110.0,karina ramil,,,121392.0,3504.0,2016-10-15
internet,2756529.0,gregorio duvivier,,,171368.0,12422.0,2016-10-13
internet,2756529.0,paulo vieira,,,171368.0,12422.0,2016-10-13
internet,2756529.0,rafael portugal,,,171368.0,12422.0,2016-10-13
mamãe,4174963.0,angela leal,,,197661.0,8106.0,2016-10-10
mamãe,4174963.0,antonio tabet,,,197661.0,8106.0,2016-10-10
mamãe,4174963.0,bianca leme,,,197661.0,8106.0,2016-10-10
mamãe,4174963.0,gustavo chagas,,,197661.0,8106.0,2016-10-10
céu católico,12178195.0,fabio porchat,,,420939.0,99267.0,2016-10-08
céu católico,12178195.0,luis lobianco,,,420939.0,99267.0,2016-10-08
céu católico,12178195.0,gabriel totoro,,,420939.0,99267.0,2016-10-08
cpi,2333637.0,antonio tabet,,,171021.0,4281.0,2016-10-06
cpi,2333637.0,fabrício boliveira,,,171021.0,4281.0,2016-10-06
teste de elenco,3401483.0,joão vicente de castro,,,168808.0,3754.0,2016-10-03
teste de elenco,3401483.0,luis lobianco,,,168808.0,3754.0,2016-10-03
teste de elenco,3401483.0,rafael portugal,,,168808.0,3754.0,2016-10-03
teste de elenco,3401483.0,felipe absalão,,,168808.0,3754.0,2016-10-03
campanha política,4382948.0,antonio tabet,,,189540.0,5251.0,2016-10-01
campanha política,4382948.0,gregorio duvivier,,,189540.0,5251.0,2016-10-01
merchan,4050390.0,fabio porchat,,,184778.0,4806.0,2016-09-29
merchan,4050390.0,gustavo chagas,,,184778.0,4806.0,2016-09-29
merchan,4050390.0,karina ramil,,,184778.0,4806.0,2016-09-29
merchan,4050390.0,luis lobianco,,,184778.0,4806.0,2016-09-29
merchan,4050390.0,rafael portugal,,,184778.0,4806.0,2016-09-29
o povo fala,6118400.0,karina ramil,,,271152.0,5489.0,2016-09-26
o povo fala,6118400.0,rafael portugal,,,271152.0,5489.0,2016-09-26
teatro,3237964.0,fabio porchat,,,178411.0,5131.0,2016-09-24
teatro,3237964.0,luis lobianco,,,178411.0,5131.0,2016-09-24
teatro,3237964.0,karina ramil,,,178411.0,5131.0,2016-09-24
teatro,3237964.0,rafael portugal,,,178411.0,5131.0,2016-09-24
milk shake,17743243.0,rafael portugal,,,612858.0,15138.0,2016-09-22
milk shake,17743243.0,thati lopes,,,612858.0,15138.0,2016-09-22
milk shake,17743243.0,gustavo chagas,,,612858.0,15138.0,2016-09-22
desculpa,3366215.0,antonio tabet,,,186585.0,5947.0,2016-09-19
desculpa,3366215.0,gregorio duvivier,,,186585.0,5947.0,2016-09-19
desculpa,3366215.0,gustavo chagas,,,186585.0,5947.0,2016-09-19
desculpa,3366215.0,luis lobianco,,,186585.0,5947.0,2016-09-19
pessoa amada,2680664.0,karina ramil,,,114414.0,4460.0,2016-09-17
pessoa amada,2680664.0,thati lopes,,,114414.0,4460.0,2016-09-17
finesse,2644535.0,antonio tabet,,,128113.0,6322.0,2016-09-15
finesse,2644535.0,gregorio duvivier,,,128113.0,6322.0,2016-09-15
finesse,2644535.0,pamela côto,,,128113.0,6322.0,2016-09-15
busão,13037358.0,gabriel totoro,,,393531.0,7266.0,2016-09-12
busão,13037358.0,gustavo chagas,,,393531.0,7266.0,2016-09-12
busão,13037358.0,karina ramil,,,393531.0,7266.0,2016-09-12
busão,13037358.0,luis lobianco,,,393531.0,7266.0,2016-09-12
busão,13037358.0,rafael portugal,,,393531.0,7266.0,2016-09-12
busão,13037358.0,thati lopes,,,393531.0,7266.0,2016-09-12
pero vaz,3749879.0,fabio porchat,,,157682.0,5998.0,2016-09-10
pero vaz,3749879.0,gregorio duvivier,,,157682.0,5998.0,2016-09-10
programa,6174473.0,evelyn castro,,,266109.0,6108.0,2016-09-08
programa,6174473.0,rafael portugal,,,266109.0,6108.0,2016-09-08
o mundo tá chato,10955504.0,gregorio duvivier,,,445832.0,23803.0,2016-09-05
o mundo tá chato,10955504.0,gustavo chagas,,,445832.0,23803.0,2016-09-05
o mundo tá chato,10955504.0,karina ramil,,,445832.0,23803.0,2016-09-05
o mundo tá chato,10955504.0,luis lobianco,,,445832.0,23803.0,2016-09-05
o mundo tá chato,10955504.0,thati lopes,,,445832.0,23803.0,2016-09-05
javali,5821221.0,fabio porchat,,,224310.0,4374.0,2016-09-03
javali,5821221.0,gustavo chagas,,,224310.0,4374.0,2016-09-03
javali,5821221.0,luis lobianco,,,224310.0,4374.0,2016-09-03
javali,5821221.0,thati lopes,,,224310.0,4374.0,2016-09-03
terrorismo,4566444.0,antonio tabet,,,190941.0,6238.0,2016-09-01
terrorismo,4566444.0,gregorio duvivier,,,190941.0,6238.0,2016-09-01
terrorismo,4566444.0,gustavo chagas,,,190941.0,6238.0,2016-09-01
terrorismo,4566444.0,luis lobianco,,,190941.0,6238.0,2016-09-01
terrorismo,4566444.0,rafael portugal,,,190941.0,6238.0,2016-09-01
whatsapp,9261741.0,antonio tabet,,,353605.0,8945.0,2016-08-29
whatsapp,9261741.0,karina ramil,,,353605.0,8945.0,2016-08-29
fim de festa,5399018.0,luis lobianco,,,199411.0,4373.0,2016-08-27
fim de festa,5399018.0,matheus macena,,,199411.0,4373.0,2016-08-27
fim de festa,5399018.0,gustavo chagas,,,199411.0,4373.0,2016-08-27
record,4785512.0,fabio porchat,,,225077.0,4247.0,2016-08-25
record,4785512.0,karina ramil,,,225077.0,4247.0,2016-08-25
record,4785512.0,regiana antonini,,,225077.0,4247.0,2016-08-25
record,4785512.0,gustavo chagas,,,225077.0,4247.0,2016-08-25
record,4785512.0,rafael portugal,,,225077.0,4247.0,2016-08-25
opinião,3186299.0,gregorio duvivier,,,148605.0,5710.0,2016-08-22
opinião,3186299.0,karina ramil,,,148605.0,5710.0,2016-08-22
opinião,3186299.0,rafael portugal,,,148605.0,5710.0,2016-08-22
anabolizante,7820889.0,rafael portugal,,,278041.0,7225.0,2016-08-20
anabolizante,7820889.0,thati lopes,,,278041.0,7225.0,2016-08-20
badminton,4199448.0,karina ramil,,,180699.0,4090.0,2016-08-18
badminton,4199448.0,luis lobianco,,,180699.0,4090.0,2016-08-18
badminton,4199448.0,fábio porchat,,,180699.0,4090.0,2016-08-18
hipismo,9068974.0,fabio porchat,,,314716.0,7751.0,2016-08-15
hipismo,9068974.0,luis lobianco,,,314716.0,7751.0,2016-08-15
hipismo,9068974.0,rafael portugal,,,314716.0,7751.0,2016-08-15
hipismo,9068974.0,thati lopes,,,314716.0,7751.0,2016-08-15
natação,8254679.0,antonio tabet,,,299909.0,6230.0,2016-08-13
natação,8254679.0,camillo borges,,,299909.0,6230.0,2016-08-13
natação,8254679.0,gustavo chagas,,,299909.0,6230.0,2016-08-13
natação,8254679.0,gustavo miranda,,,299909.0,6230.0,2016-08-13
natação,8254679.0,luis lobianco,,,299909.0,6230.0,2016-08-13
natação,8254679.0,rafael portugal,,,299909.0,6230.0,2016-08-13
antidoping,8271563.0,rafael portugal,,,282677.0,4738.0,2016-08-11
antidoping,8271563.0,thati lopes,,,282677.0,4738.0,2016-08-11
pontual,5778508.0,gregorio duvivier,,,247269.0,5627.0,2016-08-08
pontual,5778508.0,gustavo miranda,,,247269.0,5627.0,2016-08-08
boa sorte,11378341.0,rafael portugal,,,366838.0,23346.0,2016-08-06
boa sorte,11378341.0,poliana paiva,,,366838.0,23346.0,2016-08-06
belize,4361077.0,antonio tabet,,,174010.0,2523.0,2016-08-04
belize,4361077.0,fabio porchat,,,174010.0,2523.0,2016-08-04
posto ipiranga,5473092.0,antonio tabet,,,233443.0,5201.0,2016-08-01
posto ipiranga,5473092.0,camillo borges,,,233443.0,5201.0,2016-08-01
posto ipiranga,5473092.0,gabriel totoro,,,233443.0,5201.0,2016-08-01
posto ipiranga,5473092.0,gustavo chagas,,,233443.0,5201.0,2016-08-01
posto ipiranga,5473092.0,karina ramil,,,233443.0,5201.0,2016-08-01
posto ipiranga,5473092.0,pamela côto,,,233443.0,5201.0,2016-08-01
posto ipiranga,5473092.0,rafael portugal,,,233443.0,5201.0,2016-08-01
posto ipiranga,5473092.0,rodrigo magal,,,233443.0,5201.0,2016-08-01
eles só pensam nisso,5675668.0,antonio tabet,,,320696.0,4943.0,2016-07-30
eles só pensam nisso,5675668.0,mariana cerrone,,,320696.0,4943.0,2016-07-30
satanás,7016819.0,luis lobianco,,,272663.0,24917.0,2016-07-28
satanás,7016819.0,rafael portugal,,,272663.0,24917.0,2016-07-28
imagina,3046889.0,gregorio duvivier,,,171518.0,5480.0,2016-07-25
imagina,3046889.0,karina ramil,,,171518.0,5480.0,2016-07-25
imagina,3046889.0,rafael portugal,,,171518.0,5480.0,2016-07-25
pra ontem,4641432.0,gregorio duvivier,,,190159.0,5274.0,2016-07-23
pra ontem,4641432.0,luis lobianco,,,190159.0,5274.0,2016-07-23
cotidiano,5483796.0,rafael portugal,,,231988.0,5392.0,2016-07-21
cotidiano,5483796.0,thati lopes,,,231988.0,5392.0,2016-07-21
empréstimo,3662930.0,karina ramil,,,151644.0,3802.0,2016-07-18
empréstimo,3662930.0,luis lobianco,,,151644.0,3802.0,2016-07-18
empréstimo,3662930.0,rafael portugal,,,151644.0,3802.0,2016-07-18
empréstimo,3662930.0,thati lopes,,,151644.0,3802.0,2016-07-18
"obrigado, jesus!",6322362.0,camillo borges,,,275052.0,52246.0,2016-07-16
"obrigado, jesus!",6322362.0,fabio porchat,,,275052.0,52246.0,2016-07-16
"obrigado, jesus!",6322362.0,gustavo chagas,,,275052.0,52246.0,2016-07-16
"obrigado, jesus!",6322362.0,rodrigo magal,,,275052.0,52246.0,2016-07-16
"obrigado, jesus!",6322362.0,thati lopes,,,275052.0,52246.0,2016-07-16
sommelier,3633329.0,antonio tabet,,,150558.0,5723.0,2016-07-14
sommelier,3633329.0,luis lobianco,,,150558.0,5723.0,2016-07-14
sommelier,3633329.0,felipe absalão,,,150558.0,5723.0,2016-07-14
sommelier,3633329.0,joão vicente de castro,,,150558.0,5723.0,2016-07-14
brinco,10692661.0,rafael portugal,,,407278.0,5685.0,2016-07-11
brinco,10692661.0,thati lopes,,,407278.0,5685.0,2016-07-11
brinco,10692661.0,karina ramil,,,407278.0,5685.0,2016-07-11
histérica,4373460.0,julia rabello,,,188334.0,3482.0,2016-07-09
histérica,4373460.0,luis lobianco,,,188334.0,3482.0,2016-07-09
histérica,4373460.0,rafael portugal,,,188334.0,3482.0,2016-07-09
histérica,4373460.0,thati lopes,,,188334.0,3482.0,2016-07-09
zoeira,3362677.0,fabio porchat,,,153968.0,9238.0,2016-07-07
zoeira,3362677.0,thati lopes,,,153968.0,9238.0,2016-07-07
farmácia,6091865.0,joão vicente de castro,,,256587.0,3080.0,2016-07-04
farmácia,6091865.0,luis lobianco,,,256587.0,3080.0,2016-07-04
farmácia,6091865.0,rafael portugal,,,256587.0,3080.0,2016-07-04
murphy,3393075.0,antonio tabet,,,167597.0,5354.0,2016-07-02
murphy,3393075.0,thati lopes,,,167597.0,5354.0,2016-07-02
10 mandamentos vitalícios,1717929.0,fabio porchat,,,83519.0,4059.0,2016-06-30
10 mandamentos vitalícios,1717929.0,luis lobianco,,,83519.0,4059.0,2016-06-30
live 'porta dos fundos - contrato vitalício' pré-estreia,842401.0,,,,20696.0,1636.0,2016-06-30
crítico,4931247.0,gregorio duvivier,,,169112.0,8623.0,2016-06-30
crítico,4931247.0,luis lobianco,,,169112.0,8623.0,2016-06-30
crítico,4931247.0,thati lopes,,,169112.0,8623.0,2016-06-30
separação,8078003.0,antonio tabet,,,405902.0,6148.0,2016-06-27
separação,8078003.0,evelyn castro,,,405902.0,6148.0,2016-06-27
separação,8078003.0,júlio cocielo,,,405902.0,6148.0,2016-06-27
separação,8078003.0,rafael portugal,,,405902.0,6148.0,2016-06-27
separação,8078003.0,oswaldo alvim,,,405902.0,6148.0,2016-06-27
separação,8078003.0,teo kligerman,,,405902.0,6148.0,2016-06-27
subliminar,3148250.0,fabio porchat,,,170482.0,4739.0,2016-06-25
subliminar,3148250.0,gregorio duvivier,,,170482.0,4739.0,2016-06-25
banheiro,6762092.0,antonio tabet,,,241960.0,3665.0,2016-06-23
banheiro,6762092.0,gregorio duvivier,,,241960.0,3665.0,2016-06-23
banheiro,6762092.0,gustavo chagas,,,241960.0,3665.0,2016-06-23
banheiro,6762092.0,pamela côto,,,241960.0,3665.0,2016-06-23
banheiro,6762092.0,thati lopes,,,241960.0,3665.0,2016-06-23
tédio,3949655.0,joão vicente e castro,,,164329.0,4632.0,2016-06-20
tédio,3949655.0,karina ramil,,,164329.0,4632.0,2016-06-20
tédio,3949655.0,luis lobianco,,,164329.0,4632.0,2016-06-20
tédio,3949655.0,thati lopes,,,164329.0,4632.0,2016-06-20
um minutinho só,3413168.0,karina ramil,,,137844.0,7059.0,2016-06-18
um minutinho só,3413168.0,rafael portugal,,,137844.0,7059.0,2016-06-18
um minutinho só,3413168.0,gabriel totoro,,,137844.0,7059.0,2016-06-18
perdidos,4610488.0,fabio porchat,,,182972.0,3691.0,2016-06-16
perdidos,4610488.0,joão vicente e castro,,,182972.0,3691.0,2016-06-16
perdidos,4610488.0,karina ramil,,,182972.0,3691.0,2016-06-16
história,3924965.0,evelyn castro,,,170252.0,4739.0,2016-06-13
